movieId,titulo_movie_lens,genres,tag,geral
76030,Case 39 (2009),Horror|Thriller,,Case 39  2009  Horror Thriller nan
76054,Oceans (Océans) (2009),Documentary|Drama,,Oceans  Océans   2009  Documentary Drama nan
76060,"Slammin' Salmon, The (2009)",Comedy,,Slammin' Salmon  The  2009  Comedy nan
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,,Hot Tub Time Machine  2010  Comedy Sci-Fi nan
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,,Mother  Madeo   2009  Crime Drama Mystery Thriller nan
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,,How to Train Your Dragon  2010  Adventure Animation Children Fantasy IMAX nan
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,,Bone Man  The  Der Knochenmann   2009  Crime Thriller nan
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,,Micmacs  Micmacs à tire-larigot   2009  Comedy Crime nan
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,,Clash of the Titans  2010  Action Adventure Drama Fantasy nan
76251,Kick-Ass (2010),Action|Comedy,,Kick-Ass  2010  Action Comedy nan
76293,Date Night (2010),Action|Comedy|Romance,,Date Night  2010  Action Comedy Romance nan
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,,Emperor's New Groove 2: Kronk's New Groove  The  2005  Animation Children Comedy Romance nan
76738,Steam of Life (Miesten vuoro) (2010),Documentary,,Steam of Life  Miesten vuoro   2010  Documentary nan
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,,Mortadelo & Filemon: The Big Adventure  La gran aventura de Mortadelo y Filemón   2003  Action Adventure Comedy nan
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,,American Drug War: The Last White Hope  2007  Crime Documentary nan
76763,"Runaways, The (2010)",Drama|Musical,,Runaways  The  2010  Drama Musical nan
77177,Wild China (2008),Documentary,,Wild China  2008  Documentary nan
77191,Death at a Funeral (2010),Comedy,,Death at a Funeral  2010  Comedy nan
77201,Valhalla Rising (2009),Action|Drama|War,,Valhalla Rising  2009  Action Drama War nan
77206,Diary of a Wimpy Kid (2010),Children|Comedy,,Diary of a Wimpy Kid  2010  Children Comedy nan
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,,Union: The Business Behind Getting High  The  2007  Comedy Documentary nan
77266,Disgrace (2008),Drama,,Disgrace  2008  Drama nan
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,,Losers  The  2010  Action Adventure Drama Mystery Thriller nan
77414,"Last Song, The (2010)",Drama|Romance,,Last Song  The  2010  Drama Romance nan
77421,Cyrus (2010),Comedy|Drama|Romance,,Cyrus  2010  Comedy Drama Romance nan
77427,"Human Centipede, The (First Sequence) (2009)",Horror,,Human Centipede  The  First Sequence   2009  Horror nan
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,,Exit Through the Gift Shop  2010  Comedy Documentary nan
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,,Iron Man 2  2010  Action Adventure Sci-Fi Thriller IMAX nan
77667,MacGruber (2010),Action|Comedy,,MacGruber  2010  Action Comedy nan
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,,Three Men and a Cradle  3 hommes et un couffin   1985  Comedy nan
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,,Sky Crawlers  The  Sukai kurora   2008  Adventure Animation Drama nan
77795,Cargo (2009),Sci-Fi,,Cargo  2009  Sci-Fi nan
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,,Nightmare on Elm Street  A  2010  Fantasy Horror Thriller nan
77800,Four Lions (2010),Comedy|Drama,,Four Lions  2010  Comedy Drama nan
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,,St Trinian's 2: The Legend of Fritton's Gold  2009  Adventure Comedy nan
77846,12 Angry Men (1997),Crime|Drama,,12 Angry Men  1997  Crime Drama nan
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,,Robin Hood  2010  Action Adventure Drama Romance War nan
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,,Lovers & Leavers  Kuutamolla   2002  Drama Romance nan
77893,Merantau (2009),Action|Drama,,Merantau  2009  Action Drama nan
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,,Stingray Sam  2009  Comedy Musical Sci-Fi Western nan
78034,Cemetery Junction (2010),Comedy|Drama|Romance,,Cemetery Junction  2010  Comedy Drama Romance nan
78039,Blue Valentine (2010),Drama|Romance,,Blue Valentine  2010  Drama Romance nan
78041,Killers (2010),Action|Comedy,,Killers  2010  Action Comedy nan
78088,Buried (2010),Mystery|Thriller,,Buried  2010  Mystery Thriller nan
78103,Shake Hands with the Devil (2007),Drama|War,,Shake Hands with the Devil  2007  Drama War nan
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,,Prince of Persia: The Sands of Time  2010  Action Adventure Fantasy Romance IMAX nan
78116,Please Give (2010),Comedy|Drama,,Please Give  2010  Comedy Drama nan
78142,Baarìa (2009),Comedy|Drama|War,,Baarìa  2009  Comedy Drama War nan
78160,Ricky Gervais Live: Animals (2003),Comedy,,Ricky Gervais Live: Animals  2003  Comedy nan
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,,Sex and the City 2  2010  Comedy Drama Romance nan
78209,Get Him to the Greek (2010),Comedy,,Get Him to the Greek  2010  Comedy nan
78218,Unthinkable (2010),Drama|Thriller,,Unthinkable  2010  Drama Thriller nan
78264,"Back-up Plan, The (2010)",Comedy|Romance,,Back-up Plan  The  2010  Comedy Romance nan
78266,Splice (2009),Horror|Sci-Fi|Thriller,,Splice  2009  Horror Sci-Fi Thriller nan
78316,Letters to Juliet (2010),Drama|Romance,,Letters to Juliet  2010  Drama Romance nan
78349,Exam (2009),Mystery|Thriller,,Exam  2009  Mystery Thriller nan
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,,Jonah Hex  2010  Action Drama Thriller Western nan
78469,"A-Team, The (2010)",Action|Comedy|Thriller,,A-Team  The  2010  Action Comedy Thriller nan
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,,Toy Story 3  2010  Adventure Animation Children Comedy Fantasy IMAX nan
78544,Ricky Gervais Live 3: Fame (2007),Comedy,,Ricky Gervais Live 3: Fame  2007  Comedy nan
78574,Winter's Bone (2010),Drama|Thriller,,Winter's Bone  2010  Drama Thriller nan
78620,"Scalphunters, The (1968)",Comedy|Western,,Scalphunters  The  1968  Comedy Western nan
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,,Barking Dogs Never Bite  Flandersui gae   2000  Comedy Horror nan
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,,Shrek Forever After  a.k.a. Shrek: The Final Chapter   2010  Adventure Animation Children Comedy Fantasy IMAX nan
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,,TiMER  2009  Comedy Drama Fantasy Romance nan
78746,Best Worst Movie (2009),Documentary,,Best Worst Movie  2009  Documentary nan
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,,Twilight Saga: Eclipse  The  2010  Fantasy Romance Thriller IMAX nan
78836,Enter the Void (2009),Drama,,Enter the Void  2009  Drama nan
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,,Last Airbender  The  2010  Action Adventure Fantasy nan
78959,Endgame (2009),Drama,,Endgame  2009  Drama nan
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,,Empire of Dreams: The Story of the 'Star Wars' Trilogy  2004  Documentary nan
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,,South Park: Imaginationland  2008  Animation Comedy Fantasy nan
79057,Predators (2010),Action|Sci-Fi|Thriller,,Predators  2010  Action Sci-Fi Thriller nan
79073,When You're Strange (2009),Documentary,,When You're Strange  2009  Documentary nan
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,,Despicable Me  2010  Animation Children Comedy Crime nan
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,action|alternate reality|Leonardo DiCaprio|sci-fi|thought-provoking|visually appealing|dreamlike|surreal|visually appealing|big budget|clever|complicated|dead wife|great soundtrack|heist|intellectual|mindfuck|philosophy|psychological|psychology|suspense|thought-provoking|cerebral|dreamlike|philosophy|thought-provoking,Inception  2010  Action Crime Drama Mystery Sci-Fi Thriller IMAX action alternate reality Leonardo DiCaprio sci-fi thought-provoking visually appealing dreamlike surreal visually appealing big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense thought-provoking cerebral dreamlike philosophy thought-provoking
79134,Grown Ups (2010),Comedy,,Grown Ups  2010  Comedy nan
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,,Sorcerer's Apprentice  The  2010  Action Adventure Children Comedy Fantasy nan
79185,Knight and Day (2010),Action|Comedy|Romance,,Knight and Day  2010  Action Comedy Romance nan
79224,"Karate Kid, The (2010)",Action|Children|Drama,,Karate Kid  The  2010  Action Children Drama nan
79242,"Kids Are All Right, The (2010)",Comedy|Drama,,Kids Are All Right  The  2010  Comedy Drama nan
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,,Serbian Film  A  Srpski film   2010  Horror Thriller nan
79259,Cherrybomb (2009),Drama|Thriller,,Cherrybomb  2009  Drama Thriller nan
79274,Batman: Under the Red Hood (2010),Action|Animation,,Batman: Under the Red Hood  2010  Action Animation nan
79293,Salt (2010),Action|Thriller,,Salt  2010  Action Thriller nan
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,,No. 1 Ladies' Detective Agency  The  2008  Comedy Crime Mystery nan
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,,Watch Out for the Automobile  Beregis avtomobilya   1966  Comedy Crime Romance nan
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,,Mr. Nobody  2009  Drama Fantasy Romance Sci-Fi nan
79428,Dinner for Schmucks (2010),Comedy,,Dinner for Schmucks  2010  Comedy nan
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,,Deadly Outlaw: Rekka  a.k.a. Violent Fire   Jitsuroku Andô Noboru kyôdô-den: Rekka   2002  Crime Drama Thriller nan
79536,Hellsinki (Rööperi) (2009),Crime,,Hellsinki  Rööperi   2009  Crime nan
79553,Ip Man 2 (2010),Action,,Ip Man 2  2010  Action nan
79572,Ramona and Beezus (2010),Children|Comedy,,Ramona and Beezus  2010  Children Comedy nan
79590,"Rebound, The (2009)",Comedy|Romance,,Rebound  The  2009  Comedy Romance nan
79592,"Other Guys, The (2010)",Action|Comedy,,Other Guys  The  2010  Action Comedy nan
79677,"Two Escobars, The (2010)",Crime|Documentary,,Two Escobars  The  2010  Crime Documentary nan
79684,Paper Man (2009),Comedy|Drama,,Paper Man  2009  Comedy Drama nan
79695,"Expendables, The (2010)",Action|Adventure|Thriller,,Expendables  The  2010  Action Adventure Thriller nan
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,geeky|Michael Cera|stylized|video games,Scott Pilgrim vs. the World  2010  Action Comedy Fantasy Musical Romance geeky Michael Cera stylized video games
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,,I Killed My Mother  J'ai tué ma mère   2009  Drama nan
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,,Heartless  2009  Fantasy Horror Mystery Thriller nan
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,,Piranha  Piranha 3D   2010  Action Horror Thriller nan
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,,Extraordinary Adventures of Adèle Blanc-Sec  The  2010  Action Adventure Fantasy Mystery nan
79897,Get Low (2009),Comedy|Drama|Mystery,,Get Low  2009  Comedy Drama Mystery nan
79946,"Joneses, The (2009)",Comedy|Drama,,Joneses  The  2009  Comedy Drama nan
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,,Dragon Ball Z: Dead Zone  Doragon bôru Z 1: Ora no Gohan wo kaese   1989  Action Adventure Animation Fantasy Sci-Fi nan
80094,"Last Exorcism, The (2010)",Horror|Thriller,,Last Exorcism  The  2010  Horror Thriller nan
80124,Sisters (Syostry) (2001),Action|Crime|Drama,,Sisters  Syostry   2001  Action Crime Drama nan
80126,"American, The (2010)",Drama|Thriller,,American  The  2010  Drama Thriller nan
80139,Jackass 2.5 (2007),Comedy|Documentary,,Jackass 2.5  2007  Comedy Documentary nan
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,,Horde  The  La Horde   2009  Action Horror Thriller nan
80166,"Switch, The (2010)",Comedy|Romance,,Switch  The  2010  Comedy Romance nan
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,,Machete  2010  Action Adventure Comedy Crime Thriller nan
80241,Going the Distance (2010),Comedy|Romance,,Going the Distance  2010  Comedy Romance nan
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,,Resident Evil: Afterlife  2010  Action Horror Sci-Fi Thriller IMAX nan
80454,Princess (Prinsessa) (2010),Drama,,Princess  Prinsessa   2010  Drama nan
80463,"Social Network, The (2010)",Drama,good dialogue|loneliness|witty,Social Network  The  2010  Drama good dialogue loneliness witty
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,,Man Vanishes  A  Ningen Johatsu   1967  Documentary Drama Mystery nan
80489,"Town, The (2010)",Crime|Drama|Thriller,crime|FBI|romance|too much love interest,Town  The  2010  Crime Drama Thriller crime FBI romance too much love interest
80549,Easy A (2010),Comedy|Romance,,Easy A  2010  Comedy Romance nan
80551,Eat Pray Love (2010),Drama|Romance,,Eat Pray Love  2010  Drama Romance nan
80553,Howl (2010),Drama,,Howl  2010  Drama nan
80572,I'm Still Here (2010),Comedy|Drama,,I'm Still Here  2010  Comedy Drama nan
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,,Patrik Age 1.5  Patrik 1 5   2008  Comedy Drama Romance nan
80586,Flipped (2010),Comedy|Drama|Romance,,Flipped  2010  Comedy Drama Romance nan
80590,Wall Street: Money Never Sleeps (2010),Drama,,Wall Street: Money Never Sleeps  2010  Drama nan
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,,Legend of the Guardians: The Owls of Ga'Hoole  2010  Adventure Animation Fantasy IMAX nan
80693,It's Kind of a Funny Story (2010),Comedy|Drama,,It's Kind of a Funny Story  2010  Comedy Drama nan
80727,Middle Men (2009),Comedy|Crime|Drama,,Middle Men  2009  Comedy Crime Drama nan
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,,Alice in Wonderland  1933  Adventure Children Fantasy nan
80831,Let Me In (2010),Drama|Horror|Mystery,,Let Me In  2010  Drama Horror Mystery nan
80834,Sintel (2010),Animation|Fantasy,adventure|animation|fantasy,Sintel  2010  Animation Fantasy adventure animation fantasy
80839,Secretariat (2010),Adventure|Drama,,Secretariat  2010  Adventure Drama nan
80846,Devil (2010),Horror|Mystery|Thriller,,Devil  2010  Horror Mystery Thriller nan
80858,You Again (2010),Comedy,,You Again  2010  Comedy nan
80860,Life as We Know It (2010),Comedy|Romance,,Life as We Know It  2010  Comedy Romance nan
80862,Catfish (2010),Documentary|Mystery,,Catfish  2010  Documentary Mystery nan
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,,You Will Meet a Tall Dark Stranger  2010  Comedy Romance nan
80880,Stone (2010),Drama|Thriller,,Stone  2010  Drama Thriller nan
80906,Inside Job (2010),Documentary,business|corruption|economics|investor corruption|politics|truth,Inside Job  2010  Documentary business corruption economics investor corruption politics truth
80917,Monsters (2010),Drama|Sci-Fi,,Monsters  2010  Drama Sci-Fi nan
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,,Never Let Me Go  2010  Drama Romance Sci-Fi nan
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,,Illusionist  The  L'illusionniste   2010  Animation nan
81087,Luck by Chance (2009),Drama,,Luck by Chance  2009  Drama nan
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,,Rubber  2010  Action Adventure Comedy Crime Drama Film-Noir Horror Mystery Thriller Western nan
81156,Jackass 3D (2010),Action|Comedy|Documentary,,Jackass 3D  2010  Action Comedy Documentary nan
81158,Restrepo (2010),Documentary|War,american idolatry,Restrepo  2010  Documentary War american idolatry
81191,Waiting for 'Superman' (2010),Documentary,,Waiting for 'Superman'  2010  Documentary nan
81229,Red (2010),Action|Comedy,,Red  2010  Action Comedy nan
81257,In a Better World (Hævnen) (2010),Drama,,In a Better World  Hævnen   2010  Drama nan
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,,Heartbreaker  L'Arnacoeur   2010  Comedy Romance nan
81417,Paranormal Activity 2 (2010),Horror|IMAX,,Paranormal Activity 2  2010  Horror IMAX nan
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,,Heartbeats  Les amours imaginaires   2010  Drama Romance nan
81512,Hereafter (2010),Drama|Fantasy,,Hereafter  2010  Drama Fantasy nan
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,,Undisputed III: Redemption  2010  Action Crime Drama nan
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,,Saw VII 3D - The Final Chapter  2010  Horror Mystery Thriller nan
81537,Due Date (2010),Comedy,,Due Date  2010  Comedy nan
81562,127 Hours (2010),Adventure|Drama|Thriller,stranded,127 Hours  2010  Adventure Drama Thriller stranded
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,,Megamind  2010  Action Animation Children Comedy Sci-Fi IMAX nan
81591,Black Swan (2010),Drama|Thriller,alter ego|atmospheric|creepy|horror|obsession|surreal,Black Swan  2010  Drama Thriller alter ego atmospheric creepy horror obsession surreal
81681,I Shot Jesse James (1949),Drama|Romance|Western,,I Shot Jesse James  1949  Drama Romance Western nan
81782,Unstoppable (2010),Action|Drama|Thriller,,Unstoppable  2010  Action Drama Thriller nan
81784,Morning Glory (2010),Comedy|Drama|Romance,,Morning Glory  2010  Comedy Drama Romance nan
