,movieId,titulo_movie_lens,count_ratings
8745,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),2
8746,127319,The Loft (2014),1
8747,127323,Vice (2015),1
8748,127390,Family Guy Presents: Blue Harvest (2007),1
8749,128087,Trinity and Sartana Are Coming (1972),1
8750,128089,Kevin Hart: I'm a Grown Little Man (2009),1
8751,128097,Jim Norton: American Degenerate (2013),1
8752,128099,Jim Jefferies: BARE (2014),1
8753,128197,Hard Promises (1991),1
8754,128360,The Hateful Eight (2015),18
8755,128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),1
8756,128488,Wild Card (2015),1
8757,128512,Paper Towns (2015),2
8758,128520,The Wedding Ringer (2015),5
8759,128542,Wyrmwood (2015),1
8760,128592,The Boy Next Door (2015),1
8761,128594,Boy Meets Girl (2015),1
8762,128620,Victoria (2015),5
8763,128695,The Dark Valley (2014),1
8764,128736,I'm Here (2010),1
8765,128832,The Last Five Years (2014),1
8766,128838,Crimson Peak (2015),1
8767,128842,Dragonheart 3: The Sorcerer's Curse (2015),1
8768,128852,Chris Rock: Bigger & Blacker (1999),2
8769,128900,The Natural Love (1996),1
8770,128902,The Forgotten Space (2010),1
8771,128908,Cloudburst (2011),1
8772,128914,Tom Segura: Completely Normal (2014),1
8773,128944,"Honey, We Shrunk Ourselves (1997)",1
8774,128968,Stitch! The Movie (2003),2
8775,128975,Hot Tub Time Machine 2 (2015),4
8776,128991,Johnny Express (2014),1
8777,129011,Eddie Izzard: Glorious (1997),1
8778,129229,Northmen - A Viking Saga (2014),1
8779,129313,Reality (2014),1
8780,129333,Julia (2014),1
8781,129354,Focus (2015),10
8782,129397,Marvel One-Shot: Item 47 (2012),2
8783,129428,The Second Best Exotic Marigold Hotel (2015),2
8784,129514,George Carlin: It's Bad for Ya! (2008),1
8785,129657,Tracers (2015),1
8786,129659,"McFarland, USA (2015)",1
8787,129737,Unfinished Business (2015),2
8788,129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),1
8789,129937,Run All Night (2015),3
8790,130050,Digging Up the Marrow (2014),1
8791,130052,Clown (2014),1
8792,130073,Cinderella (2015),1
8793,130083,Kidnapping Mr. Heineken (2015),1
8794,130087,The Cobbler (2015),2
8795,130444,Ruby Red (2013),1
8796,130450,Pan (2015),3
8797,130452,While We're Young (2014),1
8798,130482,Too Late for Tears (1949),1
8799,130490,Insurgent (2015),6
8800,130498,La vérité si je mens ! (1997),1
8801,130518,The Amazing Screw-On Head (2006),3
8802,130520,Home (2015),8
8803,130576,Midnight Special (2015),4
8804,130578,"Gunman, The (2015)",1
8805,130634,Furious 7 (2015),6
8806,130686,The Final Girls (2015),1
8807,130840,Spring (2015),1
8808,130842,Power/Rangers (2015),1
8809,130970,George Carlin: Life Is Worth Losing (2005),1
8810,130976,Legend No. 17 (2013),1
8811,130978,Love and Pigeons (1985),1
8812,131013,Get Hard (2015),8
8813,131023,That Sugar Film (2014),1
8814,131098,Saving Santa (2013),1
8815,131104,The Brain (1969),1
8816,131130,Tom and Jerry: A Nutcracker Tale (2007),1
8817,131237,What Men Talk About (2010),1
8818,131439,Kill Me Three Times (2014),1
8819,131480,Poker Night (2014),1
8820,131578,Reckless Kelly (1994),1
8821,131610,Willy/Milly (1986),1
8822,131656,Shaun the Sheep Movie (2015),2
8823,131714,Last Knights (2015),3
8824,131724,The Jinx: The Life and Deaths of Robert Durst (2015),1
8825,131739,Batman vs. Robin (2015),1
8826,131749,Libre et assoupi (2014),1
8827,131796,Woman in Gold (2015),1
8828,131826,Iliza Shlesinger: Freezing Hot (2015),2
8829,131920,The Road Within (2014),1
8830,131934,The Malibu Bikini Shop (1986),1
8831,132046,Tomorrowland (2015),7
8832,132153,Buzzard (2015),1
8833,132157,Paul Blart: Mall Cop 2 (2015),4
8834,132333,Seve (2014),1
8835,132335,Breathe (2014),1
8836,132362,Patlabor 2: The Movie (1993),1
8837,132422,Da Sweet Blood of Jesus (2014),2
8838,132424,The Longest Ride (2015),2
8839,132454,Girltrash: All Night Long (2014),1
8840,132462,Sword of Vengeance (2014),1
8841,132488,Lovesick (2014),1
8842,132496,Danny Collins (2015),1
8843,132584,The Even Stevens Movie (2003),1
8844,132618,Kite (2014),1
8845,132660,Man Up (2015),2
8846,132796,San Andreas (2015),4
8847,132800,Welcome to Me (2014),2
8848,132888,Comedy Central Roast of James Franco (2013),1
8849,133115,We Could Be King (2014),1
8850,133195,Hitman: Agent 47 (2015),1
8851,133217,B/W (2015),1
8852,133281,Ricki and the Flash (2015),1
8853,133365,Partisan (2015),1
8854,133377,Infini (2015),1
8855,133419,Pitch Perfect 2 (2015),9
8856,133545,Just Before I Go (2014),1
8857,133645,Carol (2015),1
8858,133712,Office Romance (1977),2
8859,133716,Bootleggers (1961),1
8860,133771,The Lobster (2015),7
8861,133780,Güeros (2014),1
8862,133782,Maggie (2015),1
8863,133798,Hot Pursuit (2015),1
8864,133802,Slow West (2015),2
8865,133832,The Green Inferno (2014),1
8866,133867,Barely Lethal (2015),1
8867,133879,Carry On Don't Lose Your Head (1966),1
8868,134004,What Love Is (2007),1
8869,134019,The Monkey King (1964),1
8870,134021,5 to 7 (2014),1
8871,134041,Afonya (1975),1
8872,134095,My Love (2006),1
8873,134109,Radio Day (2008),1
8874,134130,The Martian (2015),48
8875,134158,Return to Sender (2015),1
8876,134170,Kung Fury (2015),7
8877,134184,Elections Day (2007),1
8878,134214,Youth (2015),4
8879,134246,Survivor (2015),1
8880,134248,Hot Girls Wanted (2015),1
8881,134252,That Munchhausen (1979),1
8882,134326,The Taming of the Scoundrel (1980),1
8883,134334,Phir Hera Pheri (2006),1
8884,134368,Spy (2015),16
8885,134393,Trainwreck (2015),10
8886,134515,BMX Bandits (1983),1
8887,134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),1
8888,134528,Aloha (2015),1
8889,134775,Dragon Blade (2015),1
8890,134783,Entourage (2015),1
8891,134796,Bitter Lake (2015),1
8892,134808,No Way Jose (2015),1
8893,134847,Ghost Graduation (2012),1
8894,134849,Duck Amuck (1953),1
8895,134853,Inside Out (2015),43
8896,134859,The Wolfpack (2015),1
8897,134881,Love & Mercy (2014),3
8898,135133,The Hunger Games: Mockingjay - Part 2 (2015),10
8899,135137,Pixels (2015),6
8900,135143,Fantastic Beasts and Where to Find Them (2016),14
8901,135198,The Hairdresser (2010),1
8902,135216,The Star Wars Holiday Special (1978),1
8903,135288,Mr. Holmes (2015),1
8904,135436,The Secret Life of Pets (2016),7
8905,135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),2
8906,135518,Self/less (2015),2
8907,135532,The Last Witch Hunter (2015),3
8908,135534,Krampus (2015),1
8909,135536,Suicide Squad (2016),12
8910,135567,Independence Day: Resurgence (2016),4
8911,135569,Star Trek Beyond (2016),15
8912,135777,Golmaal (2006),1
8913,135787,Bruce Lee: A Warrior's Journey (2000),1
8914,135803,Five Element Ninjas (1982),1
8915,135815,The Magnificent Ruffians (1979),1
8916,135861,Ted 2 (2015),9
8917,135885,Absolutely Anything (2015),1
8918,135887,Minions (2015),15
8919,135937,The Silence of the Hams (1994),1
8920,136012,Bloodsport III (1996),1
8921,136016,The Good Dinosaur (2015),4
8922,136018,Black Mass (2015),3
8923,136020,Spectre (2015),17
8924,136024,The Professional: Golgo 13 (1983),1
8925,136297,Mortal Kombat: The Journey Begins (1995),1
8926,136305,Sharknado 3: Oh Hell No! (2015),2
8927,136341,Scooby-Doo! and the Samurai Sword (2009),1
8928,136353,Scooby-Doo! and the Loch Ness Monster (2004),1
8929,136355,Big Top Scooby-Doo! (2012),1
8930,136359,Scooby-Doo Goes Hollywood (1979),1
8931,136443,Gabriel Iglesias: Hot and Fluffy (2007),1
8932,136445,George Carlin: Back in Town (1996),1
8933,136447,George Carlin: You Are All Diseased (1999),1
8934,136449,Ghost in the Shell 2.0 (2008),2
8935,136469,Larry David: Curb Your Enthusiasm (1999),1
8936,136471,Kevin Hart: Laugh at My Pain (2011),1
8937,136503,Tom and Jerry: Shiver Me Whiskers (2006),1
8938,136511,Jeff Dunham: All Over the Map (2014),1
8939,136540,The FP (2012),1
8940,136556,Kung Fu Panda: Secrets of the Masters (2011),1
8941,136562,Steve Jobs (2015),6
8942,136564,Macbeth (2015),1
8943,136598,Vacation (2015),6
8944,136602,Creep (2014),2
8945,136654,The Face of an Angel (2015),1
8946,136664,Wild Horses (2015),1
8947,136666,Search Party (2014),2
8948,136778,The Squeeze (2015),1
8949,136786,Careful What You Wish For (2015),1
8950,136800,Robot Overlords (2014),1
8951,136816,Bad Asses on the Bayou (2015),1
8952,136834,The Eye: Infinity (2005),1
8953,136838,Kiss me Kismet (2006),1
8954,136840,Da geht noch was! (2013),1
8955,136850,Villain (1971),1
8956,136859,The Lovers (2015),1
8957,136864,Batman v Superman: Dawn of Justice (2016),16
8958,136912,God Loves Caviar (2012),1
8959,136958,Mortuary (1983),1
8960,137218,April Morning (1988),1
8961,137337,Amy (2015),4
8962,137345,That Demon Within (2014),1
8963,137517,Carnival Magic (1981),1
8964,137595,Magic Mike XXL (2015),1
8965,137857,The Jungle Book (2016),11
8966,137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),1
8967,137863,Dragon Ball Z: Resurrection of F (2015),1
8968,138036,The Man from U.N.C.L.E. (2015),18
8969,138186,Sorrow (2015),1
8970,138204,7 Days in Hell (2015),2
8971,138208,The Walk (2015),2
8972,138210,13 Hours (2016),5
8973,138396,There Will Come a Day (2013),1
8974,138546,The Opposite Sex (2014),1
8975,138610,The Gallows (2015),1
8976,138632,Tokyo Tribe (2014),1
8977,138702,Feast (2014),1
8978,138798,Joe Dirt 2: Beautiful Loser (2015),1
8979,138835,Return to Treasure Island (1988),1
8980,138966,Nasu: Summer in Andalusia (2003),1
8981,139052,Dark Places (2015),1
8982,139130,Afro Samurai (2007),1
8983,139157,Massu Engira Maasilamani (2015),1
8984,139385,The Revenant (2015),31
8985,139415,Irrational Man (2015),1
8986,139511,Exte: Hair Extensions (2007),1
8987,139640,Ooops! Noah is Gone... (2015),1
8988,139642,Southpaw (2015),6
8989,139644,Sicario (2015),11
8990,139655,Goodnight Mommy (Ich seh ich seh) (2014),1
8991,139717,10 Cent Pistol (2015),2
8992,139747,Before We Go (2014),1
8993,139855,Anomalisa (2015),2
8994,139857,Colonia (2016),1
8995,139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),1
8996,139915,How to Make Love Like an Englishman (2014),2
8997,139994,Fracchia contro Dracula (1985),1
8998,140016,Always Watching: A Marble Hornets Story (2015),1
8999,140038,Madly in Love (1981),1
9000,140110,The Intern (2015),13
9001,140133,Hollywood Chainsaw Hookers (1988),1
9002,140162,Love (2015),1
9003,140174,Room (2015),8
9004,140237,The Runner (2015),1
9005,140247,The Gift (2015),4
9006,140265,George Carlin: Jammin' in New York (1992),1
9007,140267,The Witch (2015),1
9008,140289,Men & Chicken (2015),1
9009,140301,The Escort (2015),1
9010,140359,Doctor Who: The Waters of Mars (2009),4
9011,140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",1
9012,140523,"Visit, The (2015)",1
9013,140525,Secret in Their Eyes (2015),1
9014,140541,The Electric Hotel (1908),1
9015,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),1
9016,140627,Battle For Sevastopol (2015),1
9017,140711,American Ultra (2015),6
9018,140715,Straight Outta Compton (2015),7
9019,140725,Cop Car (2015),2
9020,140737,The Lost Room (2006),1
9021,140816,Tangerine (2015),1
9022,140850,Every Secret Thing (2014),1
9023,140852,964 Pinocchio (1991),1
9024,140928,Joy (2015),5
9025,140956,Ready Player One,4
9026,141004,Victor Frankenstein (2015),2
9027,141400,Invincible Shaolin (1978),1
9028,141408,Scouts Guide to the Zombie Apocalypse (2015),2
9029,141422,Suffragette (2015),1
9030,141513,Fort Tilden (2014),1
9031,141544,Turbo Kid (2015),3
9032,141646,The Unauthorized Saved by the Bell Story (2014),1
9033,141668,War Room (2015),1
9034,141688,Legend (2015),2
9035,141718,Deathgasm (2015),1
9036,141749,The Danish Girl (2015),2
9037,141799,Cooties (2015),1
9038,141810,Autumn Marathon (1979),1
9039,141816,12 Chairs (1976),1
9040,141818,Ordinary Miracle (1978),1
9041,141820,Old Men: Robbers (1971),1
9042,141830,Unbelievable Adventures of Italians in Russia (1974),2
9043,141836,It Can't Be! (1975),1
9044,141844,12 Chairs (1971),1
9045,141846,Steve Jobs: The Man in the Machine (2015),1
9046,141890,Beasts of No Nation (2015),2
9047,141928,Bloodsucking Bastards (2015),1
9048,141994,Saving Christmas (2014),1
9049,142020,Oscar (1967),1
9050,142056,Iron Man & Hulk: Heroes United (2013),1
9051,142074,Knock Knock (2015),1
9052,142115,The Blue Planet (2001),2
9053,142196,Cornered! (2009),1
9054,142222,Demolition (2016),4
9055,142366,Cigarette Burns (2005),1
9056,142372,Our Brand Is Crisis (2015),2
9057,142420,High Rise (2015),2
9058,142422,The Night Before (2015),4
9059,142424,Into the Forest (2015),1
9060,142444,The Editor (2015),1
9061,142448,Everest (2015),6
9062,142488,Spotlight (2015),19
9063,142507,Pawn Sacrifice (2015),1
9064,142509,Hardcore Henry (2015),2
9065,142536,Burnt (2015),3
9066,142550,Ryuzo and the Seven Henchmen (2015),1
9067,142558,If I Were a Rich Man (2002),1
9068,142598,Last Shift (2014),1
9069,142602,"F*ck You, Goethe 2 (2015)",1
9070,142831,Garam Masala (2005),1
9071,142961,Life Eternal (2015),1
9072,142997,Hotel Transylvania 2 (2015),4
9073,143001,Anti-Social (2015),1
9074,143031,Jump In! (2007),1
9075,143245,The Little Prince (2015),2
9076,143255,Narcopolis (2014),1
9077,143257,Ashby (2015),2
9078,143355,Wonder Woman (2017),13
9079,143365,The Circle (2016),1
9080,143367,Silence (2016),2
9081,143385,Bridge of Spies (2015),8
9082,143458,The Great Hypnotist (2014),1
9083,143472,Into the Grizzly Maze (2015),1
9084,143511,Human (2015),1
9085,143525,Chasuke's Journey (2015),1
9086,143559,L.A. Slasher (2015),1
9087,143859,"Hail, Caesar! (2016)",8
9088,143896,How To Change The World (2015),1
9089,143969,Er ist wieder da (2015),3
9090,144210,Just Eat It: A Food Waste Story (2014),1
9091,144222,Bros Before Hos (2013),1
9092,144262,Slow Learners (2015),1
9093,144352,Unforgiven (2013),1
9094,144478,"Sex, Drugs & Taxation (2013)",1
9095,144522,Sky High (2003),1
9096,144606,Confessions of a Dangerous Mind (2002),1
9097,144620,Goosebumps (2015),2
9098,144714,The Perfect Guy (2015),1
9099,144716,Rock the Kasbah (2015),1
9100,144734,Freaks of Nature (2015),1
9101,144976,Bone Tomahawk (2015),2
9102,145080,Extraordinary Tales (2015),1
9103,145150,The Dressmaker (2015),1
9104,145283,Nowitzki: The Perfect Shot (2014),1
9105,145418,Trumbo (2015),1
9106,145491,Our Lips Are Sealed (2000),1
9107,145724,Idaho Transfer (1973),1
9108,145745,Witch Hunt (1999),1
9109,145839,Concussion (2015),3
9110,145935,"Peanuts Movie, The (2015)",1
9111,145951,Bloodsport: The Dark Kumite (1999),1
9112,145994,Formula of Love (1984),1
9113,146024,A Man from Boulevard des Capucines (1987),1
9114,146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),1
9115,146210,Blue Mountain State: The Rise of Thadland (2015),1
9116,146244,Dil To Pagal Hai (1997),1
9117,146309,The Boy and the Beast (2015),1
9118,146656,Creed (2015),8
9119,146662,Dragons: Gift of the Night Fury (2011),1
9120,146682,Twinsters (2015),1
9121,146684,Cosmic Scrat-tastrophe (2015),1
9122,146688,Solace (2015),1
9123,146730,Lost in the Sun (2015),1
9124,146986,Le Maître d'école (1981),1
9125,147002,Eros (2004),1
9126,147142,Those Happy Days (2006),1
9127,147196,The Girls (1961),1
9128,147282,What Men Still Talk About (2011),1
9129,147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),1
9130,147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),1
9131,147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),1
9132,147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),1
9133,147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),1
9134,147372,Doctor Who: Last Christmas (2014),2
9135,147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",3
9136,147376,Doctor Who: A Christmas Carol (2010),2
9137,147378,Doctor Who: Planet of the Dead (2009),4
9138,147380,Doctor Who: The Next Doctor (2008),4
9139,147382,Doctor Who: Voyage Of The Damned (2007),3
9140,147384,Doctor Who: The Runaway Bride (2007),4
9141,147410,A Perfect Day (2015),1
9142,147657,Masked Avengers (1981),1
9143,147662,Return of the One-Armed Swordsman (1969),1
9144,147936,The Lord's Lantern in Budapest (1999),1
9145,148166,Hitchcock/Truffaut (2015),1
9146,148172,The 5th Wave (2016),2
9147,148238,A Very Murray Christmas (2015),1
9148,148424,Chi-Raq (2015),2
9149,148482,Truth (2015),1
9150,148592,Just Jim (2015),1
9151,148626,"Big Short, The (2015)",26
9152,148632,Applesauce (2015),1
9153,148652,The Ridiculous 6 (2015),2
9154,148667,John Mulaney: The Comeback Kid (2015),1
9155,148671,Saw (2003),2
9156,148675,North Pole: Open For Christmas (2015),1
9157,148709,Mojave (2015),1
9158,148775,Wizards of Waverly Place: The Movie (2009),1
9159,148881,World of Tomorrow (2015),2
9160,148888,Zoolander 2 (2016),3
9161,148956,How to Be Single (2016),4
9162,148978,Blue Exorcist: The Movie (2012),1
9163,148982,Devil Dog: The Hound of Hell (1978),1
9164,149011,He Never Died (2015),1
9165,149144,Parasyte: Part 1 (2014),1
9166,149146,Parasyte: Part 2 (2015),1
9167,149334,Nocturnal Animals,1
9168,149350,Lumberjack Man (2015),1
9169,149352,Daddy's Home (2015),6
9170,149354,Sisters (2015),7
9171,149380,'Tis the Season for Love (2015),1
9172,149406,Kung Fu Panda 3 (2016),8
9173,149508,Spellbound (2011),1
9174,149566,Unicorn City (2012),1
9175,149590,Standoff (2016),1
9176,149612,Swelter (2014),1
9177,149830,Pride and Prejudice and Zombies (2016),1
9178,149902,Garm Wars: The Last Druid (2014),1
9179,150254,The Devil's Candy (2015),1
9180,150401,Close Range (2015),2
9181,150548,Sherlock: The Abominable Bride (2016),10
9182,150554,The Love Bug (1997),1
9183,150596,Doctor Who: The Husbands of River Song (2015),2
9184,150604,Moonwalkers (2015),1
9185,150696,Tomorrow (2015),1
9186,150993,Anacleto: Agente secreto (2015),1
9187,151311,Wiener-Dog (2016),1
9188,151315,Ride Along 2 (2016),3
9189,151317,Maggie's Plan (2015),1
9190,151455,Eddie the Eagle (2016),3
9191,151479,The Flash 2 - Revenge of the Trickster (1991),1
9192,151501,Exposed (2016),1
9193,151557,Stonewall (2015),1
9194,151559,Frankenstein (2015),1
9195,151653,Welcome to Happiness (2015),1
9196,151687,Risen (2016),1
9197,151695,The Survivalist (2015),1
9198,151739,Dirty Grandpa (2016),4
9199,151745,Reptilicus (1961),1
9200,151759,Requiem for the American Dream (2015),1
9201,151763,Death Note Rewrite: Genshisuru Kami (2007),2
9202,151769,Three from Prostokvashino (1978),1
9203,151777,The Finest Hours (2016),1
9204,151781,Ghost in the Shell: Solid State Society (2006),1
9205,152063,Gods of Egypt (2016),1
9206,152065,Embrace of the Serpent (2016),1
9207,152071,Race (2016),1
9208,152077,10 Cloverfield Lane (2016),14
9209,152079,London Has Fallen (2016),2
9210,152081,Zootopia (2016),32
9211,152083,Whiskey Tango Foxtrot (2016),3
